Car_id,Date,Customer Name,Gender,Annual Income,Dealer_Name,Company,Model,Price ($),Engine_Cylinder,Engine_Horsepower,City MPG,Highway MPG,Popularity,Market_Category,Gas_Types,Engine,Transmission,Color,Dealer_No,Body Style,Phone,Dealer_Region
C_CND_020430,11/5/2023,Adrien,Male,835000,U-Haul CO,Dodge,Durango,10000,6,283,19,29,1851,"Flex Fuel,Performance",flex-fuel (unleaded/E85),DoubleÂ Overhead Camshaft,Auto,Pale White,78758-7841,SUV,8954616,Austin
C_CND_020431,11/5/2023,Lore,Male,1250000,Suburban Ford,Saturn,SC,61000,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Overhead Camshaft,Manual,Pale White,53546-9427,Hardtop,8889542,Janesville
C_CND_020432,11/5/2023,Theodore,Male,945000,C & M Motors Inc,Dodge,Ram Van,60000,6,283,19,29,1851,"Flex Fuel,Performance",flex-fuel (unleaded/E85),DoubleÂ Overhead Camshaft,Auto,Black,60504-7114,Hatchback,7637590,Aurora
C_CND_020433,11/5/2023,Liam,Male,640000,Scrivener Performance Engineering,Pontiac,Sunfire,43000,6,140,17,27,210,N/A,regular unleaded,Overhead Camshaft,Manual,Pale White,38701-8047,Sedan,8343905,Greenville
C_CND_020434,11/5/2023,Luz,Male,2905000,Suburban Ford,Volkswagen,Beetle,45500,4,170,24,32,873,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,53546-9427,Hardtop,7866850,Janesville
C_CND_020435,11/5/2023,Melany,Male,13500,Iceberg Rentals,Ford,Focus,17000,6,135,16,22,5657,N/A,regular unleaded,Overhead Camshaft,Manual,Pale White,53546-9427,Hardtop,7152104,Janesville
C_CND_020436,11/5/2023,Lorenzo,Female,540000,Tri-State Mack Inc,Oldsmobile,Silhouette,14001,4,150,20,30,26,N/A,regular unleaded,Overhead Camshaft,Manual,Pale White,85257-3102,Sedan,6763546,Scottsdale
C_CND_020437,11/5/2023,Louis,Male,1350000,U-Haul CO,Acura,TL,29001,6,225,17,27,204,Luxury,premium unleaded (required),DoubleÂ Overhead Camshaft,Auto,Pale White,78758-7841,Hatchback,6350520,Austin
C_CND_020438,11/5/2023,Luca,Female,540000,Buddy Storbeck's Diesel Service Inc,Mercury,Grand Marquis,71001,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Overhead Camshaft,Manual,Pale White,06457-3834,SUV,6390704,Middletown
C_CND_020439,11/5/2023,Lucas,Female,818000,C & M Motors Inc,Lexus,GS300,17001,4,134,43,40,454,"Hatchback,Luxury,Hybrid",regular unleaded,Overhead Camshaft,Manual,Pale White,60504-7114,Passenger,8145297,Aurora
C_CND_020440,11/5/2023,Luka,Male,13500,Capitol KIA,Chrysler,300M,22001,4,184,23,36,1013,Flex Fuel,flex-fuel (unleaded/E85),DoubleÂ Overhead Camshaft,Auto,Pale White,38701-8047,SUV,6215581,Greenville
C_CND_020441,11/5/2023,Michelle,Male,802500,Pitre Buick-Pontiac-Gmc of Scottsdale,Chevrolet,Prizm,16500,6,190,15,21,1385,N/A,regular unleaded,Overhead Camshaft,Manual,Black,99301-3882,Hardtop,6591541,Pasco
C_CND_020442,11/5/2023,Luke,Male,13500,Chrysler Plymouth,Oldsmobile,Bravada,19001,4,150,20,30,26,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,53546-9427,Hatchback,7853077,Janesville
C_CND_020443,11/5/2023,Maksim,Male,474000,Classic Chevy,Toyota,RAV4,27001,6,270,17,23,2031,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,85257-3102,Hatchback,8158508,Scottsdale
C_CND_020444,11/5/2023,Marc,Male,810000,Clay Johnson Auto Sales,Chevrolet,Camaro,24000,6,190,15,21,1385,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,78758-7841,Sedan,7346016,Austin
C_CND_020445,11/5/2023,Marco,Male,723000,Diehl Motor CO Inc,Porsche,Carrera Cabrio,32000,4,300,21,28,1715,"Luxury,High-Performance",premium unleaded (required),DoubleÂ Overhead Camshaft,Auto,Pale White,06457-3834,Passenger,8641883,Middletown
C_CND_020446,11/5/2023,Marcus,Male,550500,Enterprise Rent A Car,Jeep,Cherokee,36500,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,DoubleÂ Overhead Camshaft,Auto,Pale White,60504-7114,Sedan,6262944,Aurora
C_CND_020447,11/5/2023,Mila,Male,2680000,Race Car Help,Chevrolet,Prizm,16000,6,190,15,21,1385,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Black,78758-7841,Hardtop,7290517,Austin
C_CND_020448,11/5/2023,Martin,Male,13500,Hatfield Volkswagen,Buick,Regal,19000,4,200,20,27,155,N/A,premium unleaded (recommended),DoubleÂ Overhead Camshaft,Auto,Black,99301-3882,Passenger,7256949,Pasco
C_CND_020449,11/5/2023,Nayeli,Male,532000,Star Enterprises Inc,Chevrolet,Malibu,82000,6,190,15,21,1385,N/A,regular unleaded,Overhead Camshaft,Manual,Pale White,99301-3882,Hardtop,7548584,Pasco
C_CND_020450,11/5/2023,Mateo,Male,533000,McKinney Dodge Chrysler Jeep,Mercury,Grand Marquis,19000,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,DoubleÂ Overhead Camshaft,Auto,Black,85257-3102,SUV,6475089,Scottsdale
C_CND_020451,11/5/2023,Matteo,Female,13500,Motor Vehicle Branch Office,Ford,Crown Victoria,29000,6,135,16,22,5657,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,78758-7841,Passenger,7687373,Austin
C_CND_020452,11/5/2023,Jean,Female,322000,Chrysler Plymouth,Chrysler,300M,26000,4,184,23,36,1013,Flex Fuel,flex-fuel (unleaded/E85),DoubleÂ Overhead Camshaft,Auto,Black,53546-9427,SUV,6522993,Aurora
C_CND_020453,11/5/2023,Theo,Male,1130000,Classic Chevy,Toyota,RAV4,85000,6,270,17,23,2031,N/A,regular unleaded,Overhead Camshaft,Manual,Black,85257-3102,Hatchback,7398487,Greenville
C_CND_020454,11/5/2023,Quentin,Female,556000,Clay Johnson Auto Sales,Mercedes-B,SLK,26000,4,130,18,26,617,Luxury,regular unleaded,Overhead Camshaft,Manual,Black,78758-7841,Passenger,7334611,Pasco
C_CND_020455,11/5/2023,Mellie,Male,600000,Progressive Shippers Cooperative Association No,Mercedes-B,M-Class,18001,4,130,18,26,617,Luxury,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Black,53546-9427,Hardtop,6115943,Middletown
C_CND_020456,11/5/2023,Yohann,Male,13500,Enterprise Rent A Car,Volvo,C70,17000,4,114,19,26,870,Luxury,regular unleaded,Overhead Camshaft,Manual,Black,60504-7114,Hatchback,7138892,Scottsdale
C_CND_020457,11/5/2023,Matheo,Male,13500,Rabun Used Car Sales,Toyota,Tacoma,53001,6,270,17,23,2031,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,85257-3102,Hardtop,8562316,Janesville
C_CND_020458,11/5/2023,Thomas,Male,755000,Hatfield Volkswagen,Audi,A6,14000,6,172,16,22,3105,Luxury,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Black,99301-3882,SUV,6122324,Middletown
C_CND_020459,11/5/2023,Cedric,Male,770000,Iceberg Rentals,Mitsubishi,Diamante,49000,6,218,17,23,436,"Hatchback,Performance",regular unleaded,Overhead Camshaft,Manual,Black,53546-9427,Hatchback,6919689,Aurora
C_CND_020460,11/5/2023,Oceane,Male,13500,McKinney Dodge Chrysler Jeep,Toyota,RAV4,27000,6,270,17,23,2031,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,85257-3102,Hatchback,6836382,Greenville
C_CND_020461,11/5/2023,Aaron,Male,13500,Motor Vehicle Branch Office,Volkswagen,Jetta,16000,4,170,24,32,873,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,78758-7841,Passenger,7962111,Pasco
C_CND_020462,11/5/2023,Sharon,Female,986000,Chrysler Plymouth,Chevrolet,Prizm,21001,6,190,15,21,1385,N/A,regular unleaded,Overhead Camshaft,Manual,Pale White,53546-9427,Hardtop,8045532,Pasco
C_CND_020463,11/5/2023,Antoine,Male,13500,New Castle Ford Lincoln Mercury,Oldsmobile,Silhouette,26000,4,150,20,30,26,N/A,regular unleaded,Overhead Camshaft,Manual,Pale White,60504-7114,Sedan,8227608,Scottsdale
C_CND_020464,11/5/2023,Nathan,Male,13500,Pars Auto Sales,Volkswagen,Passat,9000,4,170,24,32,873,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Black,38701-8047,Hatchback,7696664,Austin
C_CND_020465,11/5/2023,Sebastien,Male,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Oldsmobile,Aurora,34000,4,150,20,30,26,N/A,regular unleaded,Overhead Camshaft,Manual,Pale White,99301-3882,Passenger,6733262,Middletown
C_CND_020466,11/5/2023,Nolan,Male,1500000,Progressive Shippers Cooperative Association No,Mitsubishi,Diamante,19000,6,218,17,23,436,"Hatchback,Performance",regular unleaded,Overhead Camshaft,Manual,Pale White,53546-9427,Hatchback,6828053,Aurora
C_CND_020467,11/5/2023,Quentin,Male,13500,Rabun Used Car Sales,Volkswagen,GTI,25000,4,170,24,32,873,N/A,regular unleaded,Overhead Camshaft,Manual,Black,85257-3102,SUV,6039804,Greenville
C_CND_020468,11/5/2023,Axel,Male,13500,Race Car Help,Chevrolet,Corvette,25000,6,190,15,21,1385,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,78758-7841,SUV,8924256,Pasco
C_CND_020469,11/5/2023,Marion,Male,13500,Ryder Truck Rental and Leasing,Audi,A6,14000,6,172,16,22,3105,Luxury,regular unleaded,Overhead Camshaft,Manual,Pale White,06457-3834,SUV,8324756,Janesville
C_CND_020470,11/5/2023,Ancelin,Male,13500,Saab-Belle Dodge,Ford,Escort,15000,6,135,16,22,5657,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,60504-7114,Passenger,6509370,Scottsdale
C_CND_020471,11/6/2023,Altay,Female,13500,Scrivener Performance Engineering,Porsche,Carrera Cabrio,32001,4,300,21,28,1715,"Luxury,High-Performance",premium unleaded (required),DoubleÂ Overhead Camshaft,Auto,Pale White,38701-8047,Passenger,7783312,Greenville
C_CND_020472,11/6/2023,Imane,Female,600000,Star Enterprises Inc,Jeep,Cherokee,36001,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,DoubleÂ Overhead Camshaft,Auto,Pale White,99301-3882,Sedan,7227108,Pasco
C_CND_020473,11/6/2023,Lily,Male,931000,Buddy Storbeck's Diesel Service Inc,Nissan,Pathfinder,21000,4,115,26,36,2009,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,06457-3834,Hardtop,8078143,Scottsdale
C_CND_020474,11/6/2023,Ilaria,Male,667000,Tri-State Mack Inc,Buick,Regal,19001,4,200,20,27,155,N/A,premium unleaded (recommended),DoubleÂ Overhead Camshaft,Auto,Black,85257-3102,Passenger,8644464,Scottsdale
C_CND_020475,11/6/2023,Juliet,Male,651000,Capitol KIA,Ford,Ranger,61000,6,135,16,22,5657,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Black,38701-8047,Hardtop,6668884,Aurora
C_CND_020476,11/6/2023,Yecine,Female,375000,Progressive Shippers Cooperative Association No,Mercury,Grand Marquis,19001,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,DoubleÂ Overhead Camshaft,Auto,Black,53546-9427,SUV,8168502,Janesville
C_CND_020477,11/6/2023,Lucas,Male,770000,Rabun Used Car Sales,Ford,Crown Victoria,29001,6,135,16,22,5657,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,85257-3102,Passenger,7890268,Scottsdale
C_CND_020478,11/6/2023,Jayden,Male,1065000,Buddy Storbeck's Diesel Service Inc,Infiniti,I30,22500,6,297,17,24,190,"Crossover,Luxury",premium unleaded (recommended),Overhead Camshaft,Manual,Pale White,06457-3834,Hardtop,8115957,Austin
C_CND_020479,11/6/2023,Jaylen,Female,13500,C & M Motors Inc,Cadillac,Seville,44000,8,200,14,20,1624,"Luxury,Performance",regular unleaded,Overhead Camshaft,Manual,Black,60504-7114,Hardtop,7883059,Austin
C_CND_020480,11/6/2023,Jayson,Male,1585000,Capitol KIA,Volkswagen,Golf,17500,4,170,24,32,873,N/A,regular unleaded,Overhead Camshaft,Manual,Pale White,38701-8047,Hardtop,6411055,Middletown
C_CND_020481,11/6/2023,Jaxon,Male,3210000,Progressive Shippers Cooperative Association No,Oldsmobile,Intrigue,45000,4,150,20,30,26,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,53546-9427,SUV,8154498,Janesville
C_CND_020482,11/6/2023,Jay,Male,840000,Rabun Used Car Sales,Pontiac,Grand Am,12000,6,140,17,27,210,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,85257-3102,SUV,8102397,Scottsdale
C_CND_020483,11/6/2023,Justice,Male,425000,Nebo Chevrolet,Mercedes-B,M-Class,41000,4,130,18,26,617,Luxury,regular unleaded,Overhead Camshaft,Manual,Pale White,06457-3834,Hardtop,6436259,Austin
C_CND_020484,11/6/2023,Jaycob,Male,3310000,Ryder Truck Rental and Leasing,Pontiac,Sunfire,43000,6,140,17,27,210,N/A,regular unleaded,Overhead Camshaft,Manual,Pale White,06457-3834,Sedan,8986009,Middletown
C_CND_020485,11/6/2023,Eliott,Female,13500,Capitol KIA,Oldsmobile,Aurora,24000,4,150,20,30,26,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,38701-8047,Passenger,7200760,Greenville
C_CND_020486,11/6/2023,Charlotte,Male,786000,Chrysler of Tri-Cities,Chevrolet,Corvette,46000,6,190,15,21,1385,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,99301-3882,SUV,8988704,Pasco
C_CND_020487,11/6/2023,Lucien,Male,1356000,Chrysler Plymouth,Saab,3-Sep,23600,4,227,17,24,376,"Luxury,Performance",premium unleaded (required),DoubleÂ Overhead Camshaft,Auto,Black,53546-9427,Sedan,8096681,Janesville
C_CND_020488,11/6/2023,Thibaud,Male,13500,Classic Chevy,Toyota,RAV4,22000,6,270,17,23,2031,N/A,regular unleaded,Overhead Camshaft,Manual,Pale White,85257-3102,Hatchback,7283104,Scottsdale
C_CND_020489,11/6/2023,Rihan,Male,590000,Clay Johnson Auto Sales,Mercury,Cougar,22000,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Overhead Camshaft,Manual,Pale White,78758-7841,Hatchback,8158587,Austin
C_CND_020490,11/6/2023,Jade,Male,1555000,Diehl Motor CO Inc,Lincoln,Town car,17500,8,302,12,17,61,Luxury,premium unleaded (required),Overhead Camshaft,Manual,Black,06457-3834,Hatchback,7654532,Middletown
C_CND_020491,11/6/2023,Mateo,Male,800000,Enterprise Rent A Car,Saturn,LS,51000,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,DoubleÂ Overhead Camshaft,Auto,Pale White,60504-7114,Sedan,7534226,Aurora
C_CND_020492,11/6/2023,Matthew,Male,630000,Nebo Chevrolet,Oldsmobile,Cutlass,46000,4,150,20,30,26,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,06457-3834,Sedan,8555332,Middletown
C_CND_020493,11/6/2023,Paris,Female,610000,Chrysler of Tri-Cities,Chevrolet,Prizm,42000,6,190,15,21,1385,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,99301-3882,Hardtop,6810920,Pasco
C_CND_020494,11/6/2023,Maxim,Male,410000,Pars Auto Sales,Buick,LeSabre,20000,4,200,20,27,155,N/A,premium unleaded (recommended),Overhead Camshaft,Manual,Black,38701-8047,Sedan,7979837,Greenville
C_CND_020495,11/6/2023,Maximilian,Male,600000,Pitre Buick-Pontiac-Gmc of Scottsdale,Mercury,Grand Marquis,9000,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,DoubleÂ Overhead Camshaft,Auto,Black,99301-3882,SUV,7387551,Pasco
C_CND_020496,11/6/2023,Maximus,Female,13500,Progressive Shippers Cooperative Association No,Jeep,Grand Cherokee,15000,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Overhead Camshaft,Manual,Pale White,53546-9427,SUV,8177663,Janesville
C_CND_020497,11/6/2023,Maxwell,Male,616000,Rabun Used Car Sales,Mitsubishi,Diamante,19000,6,218,17,23,436,"Hatchback,Performance",regular unleaded,Overhead Camshaft,Manual,Pale White,85257-3102,Hatchback,8365835,Scottsdale
C_CND_020498,11/6/2023,Mayer,Female,13500,Race Car Help,Buick,Regal,19000,4,200,20,27,155,N/A,premium unleaded (recommended),DoubleÂ Overhead Camshaft,Auto,Black,78758-7841,Passenger,8318072,Austin
C_CND_020499,11/6/2023,Kylian,Male,13500,Scrivener Performance Engineering,Lexus,LX470,15000,4,134,43,40,454,"Hatchback,Luxury,Hybrid",regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,38701-8047,SUV,6768289,Austin
C_CND_020500,11/6/2023,Flavie,Male,640000,Star Enterprises Inc,Lexus,GS400,31000,4,134,43,40,454,"Hatchback,Luxury,Hybrid",regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,99301-3882,Hatchback,6231954,Middletown
C_CND_020501,11/6/2023,Elsa,Female,1000000,Gartner Buick Hyundai Saab,Dodge,Ram Pickup,16001,6,283,19,29,1851,"Flex Fuel,Performance",flex-fuel (unleaded/E85),Overhead Camshaft,Manual,Pale White,38701-8047,Hardtop,8409830,Austin
C_CND_020502,11/6/2023,Jeremy,Male,652000,Nebo Chevrolet,Infiniti,I30,22001,6,297,17,24,190,"Crossover,Luxury",premium unleaded (recommended),Overhead Camshaft,Manual,Pale White,06457-3834,Hardtop,8811465,Pasco
C_CND_020503,11/6/2023,Lea,Male,1665000,U-Haul CO,Dodge,Viper,41500,6,283,19,29,1851,"Flex Fuel,Performance",flex-fuel (unleaded/E85),DoubleÂ Overhead Camshaft,Auto,Pale White,78758-7841,SUV,7968324,Pasco
C_CND_020504,11/6/2023,Maeva,Male,2210000,Progressive Shippers Cooperative Association No,Ford,Expedition,18000,6,135,16,22,5657,N/A,regular unleaded,Overhead Camshaft,Manual,Black,53546-9427,SUV,6227132,Janesville
C_CND_020505,11/6/2023,Boulant,Male,792000,Star Enterprises Inc,Volkswagen,Golf,18001,4,170,24,32,873,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,99301-3882,Hardtop,8027627,Austin
C_CND_020506,11/7/2023,Ozge,Male,556000,Race Car Help,Oldsmobile,Cutlass,46001,4,150,20,30,26,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,78758-7841,Sedan,6842291,Austin
C_CND_020507,11/7/2023,Maria,Female,720000,Gartner Buick Hyundai Saab,Mitsubishi,Montero Sport,42000,6,218,17,23,436,"Hatchback,Performance",regular unleaded,Overhead Camshaft,Manual,Black,38701-8047,Hardtop,8613376,Janesville
C_CND_020508,11/7/2023,Kasim,Male,720000,Saab-Belle Dodge,Buick,LeSabre,20001,4,200,20,27,155,N/A,premium unleaded (recommended),Overhead Camshaft,Manual,Black,60504-7114,Sedan,6175750,Aurora
C_CND_020509,11/7/2023,Oliver,Male,13500,Scrivener Performance Engineering,Mercury,Grand Marquis,9001,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,DoubleÂ Overhead Camshaft,Auto,Black,38701-8047,SUV,8838507,Greenville
C_CND_020510,11/7/2023,Ismail,Male,939000,Star Enterprises Inc,Jeep,Grand Cherokee,15001,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Overhead Camshaft,Manual,Pale White,99301-3882,SUV,7148562,Pasco
C_CND_020511,11/7/2023,Lyes,Male,750000,Suburban Ford,Mitsubishi,Diamante,19001,6,218,17,23,436,"Hatchback,Performance",regular unleaded,Overhead Camshaft,Manual,Pale White,53546-9427,Hatchback,8099123,Janesville
C_CND_020512,11/7/2023,Arthur,Male,725000,Tri-State Mack Inc,Buick,Regal,19001,4,200,20,27,155,N/A,premium unleaded (recommended),DoubleÂ Overhead Camshaft,Auto,Black,85257-3102,Passenger,6919777,Scottsdale
C_CND_020513,11/7/2023,Marina,Male,13500,Iceberg Rentals,Ford,Ranger,61000,6,135,16,22,5657,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Black,53546-9427,Hardtop,7123658,Austin
C_CND_020514,11/7/2023,Mary,Male,1152500,McKinney Dodge Chrysler Jeep,Dodge,Ram Pickup,45250,6,283,19,29,1851,"Flex Fuel,Performance",flex-fuel (unleaded/E85),DoubleÂ Overhead Camshaft,Auto,Pale White,85257-3102,Hardtop,7548290,Middletown
C_CND_020515,11/7/2023,Yanis,Male,860000,C & M Motors Inc,Cadillac,Eldorado,60001,8,200,14,20,1624,"Luxury,Performance",regular unleaded,DoubleÂ Overhead Camshaft,Auto,Black,60504-7114,Passenger,8277175,Aurora
C_CND_020516,11/7/2023,Zinedine,Male,960000,Capitol KIA,Ford,Windstar,19001,6,135,16,22,5657,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,38701-8047,Sedan,7515683,Greenville
C_CND_020517,11/7/2023,Ilyes,Male,817500,Chrysler of Tri-Cities,Mitsubishi,Diamante,21501,6,218,17,23,436,"Hatchback,Performance",regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,99301-3882,Hatchback,6327244,Pasco
C_CND_020518,11/7/2023,Yasmine,Female,665000,Chrysler Plymouth,Honda,CR-V,12001,6,271,17,25,2202,"Crossover,Hatchback",regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,53546-9427,SUV,8147105,Janesville
C_CND_020519,11/7/2023,Lina,Female,706000,Classic Chevy,Volkswagen,GTI,20001,4,170,24,32,873,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,85257-3102,SUV,8348101,Scottsdale
C_CND_020520,11/7/2023,Billy,Male,905000,Clay Johnson Auto Sales,Mercury,Cougar,33001,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,DoubleÂ Overhead Camshaft,Auto,Black,78758-7841,Hatchback,7787761,Austin
C_CND_020521,11/7/2023,Matilda,Male,1422000,Nebo Chevrolet,Subaru,Forester,22200,6,250,16,21,640,Crossover,premium unleaded (required),DoubleÂ Overhead Camshaft,Auto,Black,06457-3834,Hardtop,6048497,Greenville
C_CND_020522,11/7/2023,Nunzio,Male,741000,Enterprise Rent A Car,Oldsmobile,Silhouette,60001,4,150,20,30,26,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Black,60504-7114,Sedan,6280686,Aurora
C_CND_020523,11/7/2023,Cevda,Male,840000,Gartner Buick Hyundai Saab,Ford,Expedition,10001,6,135,16,22,5657,N/A,regular unleaded,Overhead Camshaft,Manual,Black,38701-8047,SUV,7228133,Greenville
C_CND_020524,11/7/2023,Fadhila,Male,13500,Hatfield Volkswagen,Mitsubishi,3000GT,19001,6,218,17,23,436,"Hatchback,Performance",regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,99301-3882,Sedan,7913809,Pasco
C_CND_020525,11/7/2023,Jayden,Male,13500,Saab-Belle Dodge,Oldsmobile,Bravada,36000,4,150,20,30,26,N/A,regular unleaded,Overhead Camshaft,Manual,Black,60504-7114,Hatchback,6437273,Aurora
C_CND_020526,11/7/2023,Kai,Male,545000,Pitre Buick-Pontiac-Gmc of Scottsdale,Dodge,Caravan,23000,6,283,19,29,1851,"Flex Fuel,Performance",flex-fuel (unleaded/E85),DoubleÂ Overhead Camshaft,Auto,Black,99301-3882,Hardtop,7392289,Austin
C_CND_020527,11/7/2023,Jean,Male,3500000,Star Enterprises Inc,Acura,RL,26000,6,225,17,27,204,Luxury,premium unleaded (required),Overhead Camshaft,Manual,Pale White,99301-3882,SUV,8895581,Pasco
C_CND_020528,11/7/2023,Khalil,Female,13500,Tri-State Mack Inc,Infiniti,I30,16000,6,297,17,24,190,"Crossover,Luxury",premium unleaded (recommended),Overhead Camshaft,Manual,Pale White,85257-3102,Hardtop,8357935,Middletown
C_CND_020529,11/7/2023,Jeffrey,Male,1538000,Tri-State Mack Inc,Lexus,GS300,51800,4,134,43,40,454,"Hatchback,Luxury,Hybrid",regular unleaded,Overhead Camshaft,Manual,Black,85257-3102,Passenger,6386311,Scottsdale
